4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
1.6809129745289106E-15 3.387476519312787E-14 
4.134673497370395E-14 2.8510729486138383E-16 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
1.6809129745289106E-15 3.387476519312787E-14 
6.7384208548796634E-15 3.521488816436006E-16 
4.134673497370395E-14 2.8510729486138383E-16 
